member_id,account_age_days,kyc_completeness,avg_contribution,contribution_count,contribution_consistency,num_payment_methods,device_changes_30d,failed_login_attempts_30d,withdrawal_to_deposit_ratio,referral_count,days_since_last_activity,velocity_score,is_high_risk
4324,531,0.5,73258.05,6,0.966,3,0,1,0.393,0,227,0.161,1
4325,1942,1.0,26600.15,15,0.895,2,0,0,0.25,1,394,0.342,0
4326,786,1.0,42533.35,8,0.374,3,0,0,0.445,2,39,0.554,0
4327,1701,0.5,146839.74,12,0.748,2,0,1,0.075,2,74,0.153,0
4328,850,1.0,42291.2,7,0.754,2,1,0,0.345,1,238,0.0,0
4329,97,1.0,77423.01,12,0.5,3,2,1,0.0,1,248,0.391,1
4330,1758,1.0,84157.84,8,0.539,2,0,1,0.238,1,334,0.594,0
4331,371,1.0,62000.69,7,1.0,3,0,0,0.17,0,350,0.152,0
4332,541,1.0,69970.76,10,0.605,2,0,0,0.293,1,377,0.736,0
4333,1722,0.75,26666.87,9,0.665,1,2,1,0.196,3,80,0.501,0
4334,1787,1.0,19805.77,7,0.59,3,2,1,0.429,0,273,0.725,0
4335,1833,1.0,16158.67,10,0.833,3,0,0,0.13,1,318,0.138,0
4336,852,0.75,53831.99,8,0.806,2,1,0,0.517,2,290,0.149,0
4337,1514,0.5,41367.28,10,1.0,2,1,0,0.689,2,211,0.234,0
4338,656,1.0,51136.86,4,0.643,2,0,0,0.029,0,373,0.766,0
4339,1481,1.0,13718.31,14,0.855,2,0,1,0.455,3,299,0.418,0
4340,1005,1.0,22631.79,13,0.373,1,0,0,0.233,1,372,0.352,0
4341,104,1.0,75935.55,9,0.466,3,0,0,0.533,0,122,0.743,1
4342,836,1.0,46359.64,14,1.0,2,0,0,0.029,2,247,0.095,0
4343,935,1.0,44281.95,8,0.971,3,1,0,0.602,2,222,0.466,0
4344,515,0.75,33688.6,9,0.839,2,0,0,0.206,4,49,0.376,0
4345,749,1.0,20893.04,14,0.975,2,1,0,0.245,1,72,0.803,0
4346,1005,0.5,90487.75,6,0.535,1,1,1,0.245,1,231,0.637,0
4347,100,0.75,100880.04,6,1.0,1,0,0,0.02,0,130,0.278,0
4348,304,1.0,42695.35,11,0.543,2,0,0,0.497,0,139,0.827,1
4349,1533,0.75,36474.67,9,0.815,1,0,0,0.151,1,117,0.446,0
4350,704,1.0,105885.8,11,1.0,1,0,0,0.424,0,383,0.546,0
4351,1217,1.0,23205.58,6,0.574,3,3,0,0.235,2,21,0.5,0
4352,1132,1.0,28088.08,15,1.0,1,2,0,0.247,1,296,0.827,1
4353,1102,1.0,73470.21,6,0.943,1,0,0,0.551,3,49,0.0,0
4354,827,1.0,27703.4,8,0.643,1,1,1,0.0,5,247,0.535,0
4355,967,0.75,40864.46,7,1.0,3,0,1,0.0,2,83,0.967,1
4356,1648,0.75,4435.56,14,0.568,1,1,0,0.124,1,106,0.084,0
4357,1930,0.75,102511.82,9,0.743,3,0,0,0.275,1,34,0.156,0
4358,514,0.75,69195.96,8,0.878,1,0,0,0.238,1,132,0.459,0
4359,1339,0.75,86235.4,10,0.731,1,1,1,0.11,2,368,0.715,0
4360,1939,0.75,18247.91,6,1.0,1,1,0,0.718,0,111,0.485,0
4361,16,0.75,117655.95,6,0.498,2,1,1,0.614,0,181,0.346,1
4362,1569,1.0,38020.24,7,1.0,3,0,0,0.0,2,197,0.398,0
4363,994,0.5,91395.6,13,0.298,3,1,0,0.132,1,385,0.309,0
4364,1935,0.75,52770.99,7,0.172,1,1,0,0.396,0,176,0.284,0
4365,1156,1.0,71449.99,13,0.761,3,0,0,0.381,1,46,0.06,0
4366,1676,1.0,55757.15,11,0.897,2,0,1,0.098,2,214,0.931,0
4367,332,1.0,27528.39,13,1.0,1,1,1,0.631,0,278,0.444,0
4368,285,0.5,8922.89,14,1.0,2,0,1,0.072,0,56,0.147,0
4369,1853,1.0,96234.52,9,0.79,2,0,0,0.293,1,69,0.681,0
4370,1053,1.0,2231.95,8,0.85,3,1,0,0.281,0,177,0.0,0
4371,1117,1.0,77037.46,6,0.799,2,0,0,0.361,5,292,0.077,0
4372,340,1.0,96150.1,9,1.0,1,0,0,0.156,1,346,0.475,0
4373,454,1.0,11426.8,6,0.503,3,0,1,0.421,0,246,0.388,0
4374,1636,1.0,28813.32,4,0.617,3,0,0,0.091,3,43,0.542,0
4375,607,0.75,10148.52,8,0.921,2,0,0,0.383,2,18,0.172,0
4376,1168,1.0,24215.27,10,0.961,1,0,1,0.156,0,0,0.292,0
4377,633,0.5,85271.65,11,1.0,2,0,0,0.648,0,285,0.351,1
4378,527,0.75,70880.01,9,0.736,2,0,0,0.238,0,242,0.195,0
4379,332,1.0,64315.75,7,0.65,3,0,0,0.343,0,232,0.12,0
4380,1859,0.75,28980.64,11,0.891,3,0,0,0.572,1,100,0.79,0
4381,1880,0.5,2632.29,8,0.531,3,1,1,0.353,0,103,0.137,1
4382,231,1.0,13136.55,10,1.0,2,1,1,0.501,4,212,0.335,0
4383,707,1.0,33686.18,5,0.649,3,0,0,0.0,0,343,0.158,0
4384,1128,1.0,16056.36,14,0.695,3,0,0,0.438,2,51,0.246,1
4385,767,1.0,77611.85,5,0.9,1,0,0,0.25,1,237,0.037,0
4386,1442,1.0,120145.78,11,0.605,3,0,0,0.514,2,384,0.077,0
4387,521,1.0,52471.25,4,0.52,3,0,1,0.421,1,372,0.309,0
4388,118,0.75,11285.54,15,0.981,2,1,0,0.431,0,265,0.316,1
4389,674,1.0,98642.84,4,0.541,1,0,1,0.476,2,287,0.466,0
4390,1196,1.0,44309.05,8,0.802,1,0,0,0.557,0,135,0.924,0
4391,362,1.0,39860.89,9,0.754,1,0,0,0.0,0,371,0.455,0
4392,1631,0.75,60520.73,8,0.37,3,1,1,0.106,1,350,0.272,0
4393,25,0.5,13692.54,12,0.541,2,2,1,0.296,0,309,0.0,1
4394,135,0.75,29379.86,10,0.821,3,0,0,0.006,2,302,0.073,0
4395,1018,0.75,37761.75,4,0.997,2,0,0,0.24,3,71,0.839,0
4396,1024,0.75,49183.98,8,0.598,2,1,0,0.35,1,64,0.579,0
4397,590,1.0,52947.27,10,0.573,1,0,0,0.695,0,87,0.478,1
4398,517,0.5,60444.6,9,0.876,1,0,0,0.481,1,376,0.536,1
4399,140,1.0,24780.23,11,0.91,2,0,1,0.481,0,214,0.106,0
4400,1326,1.0,7109.77,9,0.937,2,0,3,0.314,2,24,0.486,0
4401,758,1.0,33415.85,7,0.794,3,0,0,0.0,0,310,0.34,0
4402,238,1.0,36821.89,11,0.644,1,0,0,0.119,2,387,0.677,0
4403,800,1.0,6749.05,13,0.907,2,1,0,0.0,1,332,0.361,1
4404,1874,0.75,23638.41,8,0.733,2,1,1,0.441,2,79,0.196,0
4405,523,1.0,45886.85,7,0.884,3,0,0,0.325,1,101,0.476,0
4406,1789,1.0,26890.49,11,0.646,3,0,0,0.353,0,30,0.287,0
4407,518,1.0,44495.03,8,0.708,1,0,0,0.426,1,347,0.545,0
4408,372,1.0,25915.36,12,0.857,1,0,2,0.184,0,226,0.404,0
4409,522,1.0,63680.84,16,0.339,3,1,1,0.0,1,16,0.644,0
4410,647,1.0,17264.1,11,1.0,3,1,0,0.192,0,174,0.163,0
4411,242,1.0,40249.84,9,0.74,1,1,0,0.414,0,174,0.789,0
4412,1175,1.0,41773.41,6,0.186,1,3,0,0.0,3,158,0.498,0
4413,667,1.0,75525.82,9,0.784,1,0,0,0.35,1,3,0.406,0
4414,1436,1.0,30665.29,5,0.663,3,0,0,0.0,1,359,0.649,0
4415,982,1.0,119014.07,6,0.542,1,0,0,0.448,2,89,0.574,0
4416,885,1.0,115975.9,7,1.0,2,1,1,0.0,1,3,0.562,0
4417,942,0.75,18323.7,7,0.917,3,0,0,0.496,3,387,0.512,0
4418,313,1.0,39344.33,8,0.718,2,0,0,0.0,1,113,0.578,0
4419,1426,0.75,12480.55,9,0.761,2,0,0,0.063,0,295,0.338,0
4420,209,1.0,57090.77,10,0.803,2,0,1,0.469,0,98,0.547,0
4421,1443,1.0,26577.12,10,0.424,2,1,1,0.256,0,309,0.266,0
4422,1999,1.0,43848.03,10,1.0,3,0,1,0.0,1,72,0.203,0
4423,1528,1.0,32716.13,8,0.759,3,1,0,0.477,0,115,0.273,0
4424,911,1.0,208016.93,13,1.0,3,1,0,0.0,0,65,0.0,0
4425,629,0.75,35811.15,5,0.58,2,0,0,0.256,0,63,0.091,0
4426,1745,0.75,33357.12,9,0.867,2,1,0,0.819,1,104,0.318,0
4427,515,0.75,79010.74,4,0.513,3,1,1,0.32,0,104,0.0,0
4428,965,1.0,86993.79,3,0.174,2,1,0,0.213,0,62,0.301,0
4429,1541,0.75,48766.61,14,0.931,3,0,0,0.282,1,365,0.608,0
4430,1844,1.0,88672.68,7,0.789,1,0,0,0.027,1,84,0.318,0
4431,1841,0.75,185487.42,12,0.644,3,1,0,0.343,1,170,0.302,0
4432,176,1.0,31334.79,10,0.075,2,1,0,0.842,1,226,0.357,0
4433,1796,1.0,13973.72,8,0.656,1,2,0,0.194,0,363,0.0,1
4434,228,1.0,53911.55,10,0.805,2,0,0,0.097,2,68,0.426,0
4435,1169,1.0,83004.58,11,0.535,1,0,0,0.419,0,186,0.574,0
4436,1859,1.0,112557.45,9,0.776,1,1,0,0.486,1,377,0.634,1
4437,1309,1.0,61168.56,9,0.623,2,1,0,0.326,0,171,0.277,0
4438,1895,1.0,41021.6,5,0.51,1,0,1,0.223,1,122,0.766,0
4439,689,0.5,20837.77,5,0.722,1,1,0,0.439,1,305,0.46,0
4440,630,0.75,96505.78,13,0.316,1,0,0,0.0,2,222,0.644,0
4441,653,1.0,50672.87,8,0.85,3,0,0,0.178,4,163,0.317,0
4442,710,1.0,7315.75,7,0.77,2,0,1,0.0,0,320,0.761,0
4443,1365,1.0,146617.84,9,0.871,1,0,0,0.273,1,336,0.274,0
4444,905,1.0,14814.73,6,0.976,3,0,1,0.247,0,298,0.489,0
4445,1475,1.0,84092.12,4,0.699,1,1,0,0.563,1,293,0.405,0
4446,832,1.0,47619.17,12,0.212,3,0,0,0.087,3,13,0.087,0
4447,616,1.0,7964.2,13,0.699,3,1,0,0.56,0,170,0.786,0
4448,380,1.0,37415.19,9,0.521,3,0,0,0.248,0,164,0.314,0
4449,1102,1.0,31407.02,8,1.0,2,1,0,0.46,2,41,0.096,0
4450,1796,1.0,10141.87,8,0.676,3,0,0,0.493,1,314,0.19,0
4451,1718,1.0,56984.12,8,0.918,1,0,1,0.312,2,120,0.599,0
4452,507,1.0,76006.53,13,1.0,2,0,2,0.369,2,370,0.805,1
4453,955,0.75,39473.74,5,0.6,3,1,0,0.156,0,29,0.175,0
4454,1410,1.0,30726.22,12,0.765,3,1,0,0.6,3,279,0.511,0
4455,1225,1.0,60174.13,12,0.758,2,0,1,0.974,1,73,0.275,1
4456,135,1.0,1440.12,4,1.0,1,0,1,0.0,0,154,0.0,0
4457,1182,0.75,27948.72,7,1.0,2,0,1,0.317,3,195,0.577,0
4458,78,1.0,29703.51,9,0.537,2,0,0,0.228,1,228,0.139,0
4459,233,1.0,40474.48,6,0.628,2,0,1,0.412,0,170,0.573,0
4460,1307,1.0,9482.68,7,0.657,3,0,0,0.0,0,304,0.538,0
4461,205,1.0,5187.94,8,0.588,1,1,1,0.036,1,1,0.289,0
4462,678,0.75,16209.87,6,0.687,2,1,0,0.732,1,175,0.493,0
4463,1177,1.0,56338.26,14,0.644,2,1,1,0.666,0,152,0.613,0
4464,1311,1.0,29288.92,9,0.757,2,1,2,0.0,0,357,0.0,0
4465,892,0.5,16108.51,12,0.727,1,0,0,0.793,0,363,0.478,0
4466,188,1.0,131649.15,8,0.981,2,1,0,0.114,0,124,0.521,0
4467,1598,1.0,30703.76,12,0.598,1,0,0,0.509,1,380,0.346,0
4468,1899,0.75,40664.6,16,0.416,3,0,0,0.273,0,377,0.795,0
4469,1777,1.0,95509.23,10,0.651,2,0,2,0.366,1,278,0.454,0
4470,1497,1.0,45309.54,9,0.627,1,0,0,0.339,0,281,0.957,0
4471,805,1.0,59741.86,8,1.0,2,0,0,0.542,1,303,0.768,1
4472,1752,1.0,19930.06,9,0.919,2,0,1,0.178,1,354,0.86,0
4473,976,0.75,42380.19,12,1.0,3,0,0,0.773,2,203,0.59,0
4474,273,1.0,120577.59,5,0.943,3,0,0,0.584,0,384,0.693,0
4475,1701,1.0,54343.14,7,0.356,2,1,0,0.218,1,21,0.34,0
4476,641,0.5,48711.72,7,0.579,3,0,0,0.319,0,9,0.93,1
4477,1877,1.0,33233.27,5,0.45,1,1,1,0.34,2,139,0.13,0
4478,737,0.75,12300.22,9,1.0,2,2,0,0.208,1,325,0.858,0
4479,1738,1.0,88549.39,13,0.918,3,1,0,0.225,4,19,0.366,0
4480,1074,1.0,38208.82,7,0.83,1,0,0,0.51,2,156,0.064,0
4481,935,1.0,22549.13,16,0.636,2,0,1,0.457,1,226,0.558,0
4482,594,1.0,10994.05,11,0.659,3,0,0,0.175,1,74,0.384,0
4483,1671,0.75,50602.18,9,0.578,3,2,0,0.326,1,248,0.565,1
4484,122,1.0,14340.8,10,0.88,3,1,0,0.057,0,196,0.895,0
4485,938,0.75,89088.8,9,0.771,3,1,0,0.734,0,389,0.115,0
4486,738,1.0,23729.49,13,0.889,1,0,1,0.498,0,262,0.793,0
4487,1087,1.0,43096.85,9,0.834,1,0,0,0.284,1,242,0.594,0
4488,509,0.5,53558.31,13,0.915,3,1,1,0.349,0,58,0.62,0
4489,1329,0.5,49098.18,9,0.853,1,1,0,0.508,1,275,0.0,0
4490,772,0.5,76184.2,9,0.97,3,0,1,0.171,1,382,0.534,0
4491,377,0.75,25665.26,8,0.898,1,1,0,0.301,1,263,0.685,0
4492,394,0.75,40884.64,12,0.647,2,1,0,0.479,2,355,0.913,0
4493,1393,1.0,62114.78,10,0.848,3,0,0,0.001,2,184,0.017,1
4494,524,1.0,112834.65,13,0.812,1,0,0,0.44,1,389,0.328,0
4495,615,1.0,72409.09,6,0.712,2,0,0,0.926,1,164,1.0,1
4496,1254,1.0,82112.48,7,0.747,3,0,0,0.0,0,114,0.0,0
4497,660,1.0,31349.46,9,0.951,1,0,1,0.529,0,50,0.7,0
4498,776,1.0,54321.75,13,0.858,3,0,0,0.0,1,190,0.482,0
4499,489,1.0,101932.53,8,0.936,3,1,0,0.0,2,12,0.246,0
4500,691,1.0,39317.33,8,0.758,3,0,0,0.202,0,345,0.313,0
4501,1385,1.0,54558.5,10,0.98,1,0,1,0.433,1,282,1.0,0
4502,1068,1.0,8488.53,6,0.905,2,0,1,0.442,2,235,0.633,0
4503,1995,1.0,66475.64,5,0.589,2,0,0,0.271,1,353,0.377,0
4504,1543,1.0,48324.83,11,0.678,2,1,0,0.033,3,335,0.218,0
4505,34,1.0,63366.84,8,0.58,2,1,0,0.265,0,278,0.64,1
4506,758,1.0,31963.46,11,0.534,3,1,0,0.0,3,0,0.336,0
4507,580,1.0,6391.46,9,1.0,1,0,0,0.511,0,308,0.19,0
4508,1175,0.5,68726.44,9,1.0,2,0,0,0.202,2,208,0.359,0
4509,532,0.5,22371.27,9,0.981,2,0,1,0.577,2,66,0.523,0
4510,1932,1.0,9551.31,9,0.84,2,0,0,0.057,0,362,0.368,0
4511,599,0.5,45866.25,10,0.642,3,0,0,0.435,3,114,0.862,1
4512,1044,1.0,122743.71,6,0.528,2,0,0,0.0,3,306,0.617,0
4513,246,0.5,19505.33,7,0.708,3,0,1,0.637,0,93,0.338,1
4514,1819,1.0,23175.89,6,0.606,3,0,1,0.41,0,36,0.612,0
4515,1823,0.75,71179.44,5,0.893,3,2,0,0.209,0,373,0.335,0
4516,1587,1.0,34419.6,14,0.78,2,1,0,0.191,2,319,0.367,0
4517,703,1.0,68555.32,10,0.921,1,0,0,0.221,3,355,0.411,0
4518,118,0.5,32954.18,9,0.798,1,0,1,0.3,0,119,0.29,0
4519,1422,0.5,28828.38,13,0.412,2,1,0,0.0,1,43,0.692,0
4520,858,1.0,20374.88,2,0.716,1,1,0,0.217,1,254,0.677,0
4521,1980,1.0,51542.92,12,0.828,1,0,0,0.222,3,254,0.166,0
4522,1396,1.0,20259.92,11,0.805,2,0,0,0.554,2,146,0.834,1
4523,1077,0.75,27403.03,9,0.639,2,0,0,0.17,2,229,0.534,0
4524,1973,1.0,88107.36,15,0.652,1,0,0,0.042,2,348,0.0,0
4525,1601,0.75,158546.81,8,0.617,2,1,1,0.283,4,88,0.46,0
4526,917,1.0,56422.25,6,0.416,3,0,0,0.446,0,341,0.562,0
4527,38,1.0,90472.23,5,0.744,1,1,0,0.324,0,373,0.23,0
4528,186,0.75,30197.06,11,0.906,3,0,0,0.315,4,371,1.0,0
4529,887,1.0,33587.98,10,0.655,3,1,0,0.312,2,125,0.179,0
4530,1124,1.0,47496.67,9,0.502,3,1,0,0.26,0,216,0.542,0
4531,61,0.5,22665.06,6,0.949,1,0,0,0.16,1,178,0.23,0
4532,254,0.75,28491.85,7,1.0,2,1,0,0.104,3,223,0.242,0
4533,1408,0.75,66904.24,11,0.662,3,1,1,0.307,2,195,0.43,0
4534,1503,0.75,41619.34,12,0.562,1,0,0,0.381,1,49,0.197,0
4535,60,0.75,36462.98,9,0.721,2,1,0,0.316,0,153,0.314,0
4536,1015,1.0,35078.98,7,0.806,3,0,0,0.0,1,256,0.234,0
4537,162,0.75,16323.86,7,0.66,2,0,1,0.532,0,338,0.002,0
4538,1447,1.0,46180.57,11,0.436,2,3,0,0.0,0,386,0.321,0
4539,1668,1.0,22678.74,8,0.942,1,0,0,0.0,2,246,0.923,0
4540,1738,1.0,8392.44,9,0.798,2,1,0,0.038,1,342,0.257,0
4541,1196,1.0,14221.97,11,1.0,2,1,0,0.193,1,226,0.385,1
4542,1258,0.75,35605.01,10,0.758,1,1,0,0.272,0,152,0.424,0
4543,1853,0.5,63070.76,9,1.0,1,0,0,0.544,0,227,0.837,0
4544,1225,0.75,75162.88,8,0.705,3,2,0,0.548,2,100,0.511,0
4545,893,1.0,11115.99,9,0.629,2,0,0,0.0,1,104,0.175,0
4546,1509,1.0,58646.55,5,0.65,3,0,0,0.0,0,139,0.0,0
4547,1182,1.0,127740.6,6,1.0,1,1,0,0.568,2,348,0.166,0
4548,1685,0.75,77814.9,13,0.712,3,0,0,0.256,3,330,0.431,1
4549,1049,1.0,44852.96,10,1.0,1,0,1,0.043,2,170,0.105,0
4550,1738,0.75,47657.0,7,0.658,3,1,0,0.446,4,220,0.732,1
4551,90,1.0,43887.88,12,0.473,3,0,0,0.581,2,112,0.314,0
4552,73,0.75,26806.61,7,0.89,1,0,0,0.404,2,96,0.737,0
4553,198,1.0,80445.29,13,0.622,1,1,0,0.107,1,356,0.302,0
4554,1112,1.0,17662.29,11,0.811,3,0,0,0.0,0,240,0.19,0
4555,1418,0.75,46641.2,15,0.79,2,1,0,0.43,2,179,0.156,0
4556,433,1.0,8227.33,4,0.787,2,0,1,0.269,4,133,0.525,0
4557,312,1.0,85563.85,10,1.0,2,1,0,0.09,3,277,0.719,0
4558,1720,0.75,45244.14,5,0.8,2,0,0,0.0,4,241,0.512,0
4559,1501,1.0,10288.5,6,0.774,2,0,1,0.356,1,138,0.099,0
4560,1297,1.0,105652.01,6,0.679,2,0,0,0.162,0,141,0.421,0
4561,977,0.75,37755.09,18,0.858,2,0,0,0.341,0,145,0.356,1
4562,841,0.5,12808.88,6,0.839,1,1,0,0.528,3,301,0.0,1
4563,42,0.75,135399.44,10,0.67,2,1,0,0.13,1,195,0.41,0
4564,377,0.5,33021.04,10,0.938,3,0,0,0.83,1,199,0.621,0
4565,1794,1.0,20678.45,10,0.709,3,0,1,0.272,4,384,0.808,0
4566,678,1.0,48367.55,8,0.866,2,1,0,0.488,6,216,0.605,1
4567,1409,1.0,14325.52,8,0.485,3,0,0,0.168,1,399,0.002,0
4568,1407,1.0,26806.8,10,0.933,1,0,1,0.446,4,15,0.182,0
4569,619,1.0,97380.44,6,0.606,2,0,0,0.074,4,50,0.636,0
4570,409,1.0,33669.3,15,0.885,2,1,0,0.464,2,376,0.115,0
4571,1383,1.0,56176.22,11,1.0,2,0,0,0.923,0,110,0.551,1
4572,188,0.75,100370.04,10,0.832,1,1,0,0.028,0,20,0.278,0
4573,990,0.75,32832.4,11,0.981,3,0,1,0.0,0,53,0.384,0
4574,1776,1.0,19908.73,6,0.534,3,0,0,0.147,0,51,0.12,0
4575,1422,1.0,63913.24,12,0.733,3,1,1,0.374,1,270,0.487,0
4576,1528,1.0,12303.5,7,0.62,1,1,0,0.322,1,39,0.294,1
4577,167,0.75,17984.53,9,0.618,1,0,0,0.194,0,175,0.843,0
4578,400,1.0,9996.92,11,0.434,2,1,0,0.569,1,81,0.286,0
4579,550,0.75,95502.77,16,0.766,3,0,0,0.187,3,209,0.989,1
4580,585,1.0,42687.52,13,0.938,2,1,1,0.52,2,172,0.527,0
4581,388,1.0,65641.11,12,1.0,1,0,1,0.206,0,328,0.351,0
4582,1944,1.0,19082.67,14,0.539,3,0,1,0.076,2,18,0.227,0
4583,330,1.0,54569.83,8,0.654,1,0,0,0.33,1,78,0.353,1
4584,1416,0.75,55960.71,13,0.602,3,0,0,0.343,1,129,0.29,0
4585,1173,1.0,134938.44,8,0.588,2,0,0,0.766,2,174,0.401,0
4586,1221,1.0,61684.43,14,0.691,1,1,0,0.407,2,303,0.339,0
4587,430,1.0,75038.55,16,0.754,3,1,0,0.37,4,90,0.793,0
4588,615,0.75,45284.7,8,0.692,2,0,0,0.329,3,273,0.583,0
4589,1213,0.75,1839.36,8,0.471,3,1,0,0.159,3,194,0.649,1
4590,598,0.75,51062.46,10,0.944,2,0,2,0.239,1,22,0.696,0
4591,1388,1.0,35408.27,9,0.786,1,0,1,0.169,2,392,0.294,0
4592,80,1.0,34051.03,8,0.829,3,0,0,0.333,0,325,0.091,0
4593,146,1.0,27827.32,6,0.84,3,1,0,0.0,1,288,0.499,0
4594,1457,1.0,34050.74,10,0.873,2,0,0,0.0,4,153,0.405,0
4595,1233,1.0,23588.91,11,0.781,2,0,1,0.111,3,317,0.365,0
4596,87,0.75,70105.37,5,0.583,3,0,0,0.083,1,328,0.993,0
4597,1798,1.0,16527.05,11,1.0,2,0,0,0.373,2,240,0.55,0
4598,10,0.75,123219.24,14,0.878,3,0,0,0.156,2,163,0.143,1
4599,1911,0.75,65963.47,8,0.57,3,1,0,0.431,2,49,0.471,0
4600,1459,0.5,83421.14,3,0.573,3,1,0,0.138,1,368,0.517,0
4601,1976,0.75,17670.11,6,1.0,2,1,0,0.848,2,86,0.224,1
4602,1897,0.75,26226.76,7,0.718,1,0,0,0.231,0,346,0.598,0
4603,626,1.0,43946.37,12,0.614,1,2,0,0.396,3,115,0.117,0
4604,1513,0.5,40771.17,7,0.644,1,0,1,0.137,4,124,0.199,1
4605,422,0.75,66079.94,7,0.84,2,0,0,0.191,1,172,0.325,0
4606,943,0.5,40898.54,6,0.655,2,1,0,0.404,3,241,0.297,0
4607,480,1.0,127656.91,11,0.777,2,0,0,0.299,2,153,0.43,0
4608,972,1.0,18017.22,8,1.0,2,0,1,0.481,2,176,0.213,0
4609,1744,0.75,14759.11,9,0.436,1,1,0,0.553,1,77,0.5,0
4610,872,0.75,25170.12,9,0.669,2,0,1,0.814,0,182,0.484,0
4611,185,1.0,34105.1,7,0.762,3,0,0,0.479,0,277,0.0,0
4612,649,1.0,88508.96,10,0.397,2,1,0,0.309,0,176,0.734,0
4613,1573,1.0,53492.52,12,0.853,1,0,0,0.197,1,174,0.525,0
4614,1043,1.0,2494.74,10,0.929,1,1,0,0.124,1,258,0.356,0
4615,1120,1.0,2902.9,12,0.472,2,0,0,0.197,4,288,0.193,0
4616,862,1.0,36663.64,7,0.734,3,2,0,0.354,0,163,0.574,0
4617,586,1.0,28737.78,13,0.787,1,0,0,0.591,0,241,0.242,0
4618,1196,1.0,37515.58,6,0.865,1,0,0,0.392,1,260,0.292,0
4619,1266,0.75,34124.3,11,1.0,1,0,0,0.228,3,129,0.325,0
4620,1796,1.0,115343.37,17,0.602,1,0,0,0.0,1,120,0.304,0
4621,1235,1.0,79474.77,7,0.857,3,1,1,0.103,0,315,0.335,0
4622,1990,0.5,26310.57,13,0.725,1,1,0,0.354,1,358,0.0,0
4623,1653,1.0,40312.61,9,0.69,2,0,0,0.439,0,252,0.505,0
4624,158,1.0,31922.68,4,0.753,2,1,0,0.536,0,365,0.194,0
4625,784,0.75,4836.57,8,0.832,3,1,0,0.536,4,318,0.362,0
4626,769,1.0,27355.62,8,0.752,2,0,1,0.047,1,275,0.277,0
4627,7,0.75,27672.74,9,0.805,3,0,1,0.126,3,306,0.395,1
4628,362,1.0,22777.82,7,0.734,3,1,0,0.513,1,231,0.355,0
4629,1524,1.0,26680.97,14,0.563,3,0,1,0.56,1,39,0.295,0
4630,704,0.75,32430.27,7,0.915,2,1,1,0.297,4,255,0.435,0
4631,296,1.0,56701.42,11,0.955,1,0,0,0.7,3,233,0.62,0
4632,575,1.0,24381.4,9,0.946,2,1,0,0.586,0,152,0.476,1
4633,550,0.75,97656.59,11,0.885,2,0,1,0.469,0,316,0.665,0
4634,349,1.0,17825.88,5,0.595,1,0,0,0.387,0,167,0.707,0
4635,203,0.75,86514.85,10,0.559,2,2,0,0.0,1,141,0.287,0
4636,1528,1.0,50289.75,5,0.933,2,2,0,0.067,1,203,0.806,0
4637,1649,0.75,13550.39,8,0.509,3,0,0,0.276,1,366,0.3,0
4638,993,0.75,31762.49,9,0.613,3,0,2,0.704,1,122,0.077,0
4639,1231,1.0,118300.43,8,1.0,3,0,2,0.631,1,187,0.455,1
4640,1838,0.75,18138.7,10,0.852,1,1,1,0.124,2,110,0.541,1
4641,1685,1.0,120552.77,6,0.782,2,0,1,0.543,0,300,0.892,0
4642,66,1.0,57866.09,3,0.38,1,0,0,0.077,3,211,0.614,1
4643,1905,1.0,50923.57,7,0.616,2,0,0,0.0,1,61,0.721,0
4644,134,0.5,55454.43,12,0.917,1,1,0,0.782,2,263,0.715,1
4645,54,1.0,31113.15,8,0.453,1,1,0,0.0,3,390,0.255,0
4646,807,1.0,18868.01,7,0.831,2,0,1,0.0,2,196,0.533,0
4647,1491,0.75,41722.29,7,0.474,3,0,0,0.361,0,45,0.245,0
4648,161,1.0,52295.13,6,0.625,1,0,0,0.221,0,84,0.427,1
4649,586,1.0,59796.79,10,0.435,3,2,1,0.387,2,219,0.417,0
4650,526,1.0,58115.46,8,0.769,3,0,1,0.764,1,150,0.485,1
4651,795,1.0,69095.72,8,0.41,1,1,0,0.542,2,379,0.809,0
4652,1972,1.0,151997.14,16,0.733,1,0,0,0.438,3,282,0.737,0
4653,663,1.0,49074.93,10,0.878,1,0,1,0.081,2,65,0.403,0
4654,418,1.0,94210.16,8,0.79,3,0,2,0.175,3,313,0.311,0
4655,245,1.0,61380.31,5,0.843,1,0,0,0.445,1,221,0.705,0
4656,397,1.0,162746.3,6,0.795,1,0,1,0.192,0,303,0.46,0
4657,267,1.0,43933.08,5,0.732,1,2,0,0.5,0,286,0.732,1
4658,1147,1.0,40350.33,9,0.736,1,1,0,0.356,1,265,0.0,0
4659,841,0.75,90200.39,8,0.809,3,1,1,0.251,2,219,0.409,1
4660,996,0.75,90278.2,10,0.532,2,1,0,0.581,2,93,0.723,1
4661,1664,1.0,33212.84,16,0.671,2,1,3,0.239,0,145,0.098,0
4662,1161,1.0,59795.74,9,1.0,1,0,0,0.0,1,162,0.031,0
4663,311,1.0,69593.32,5,0.847,3,0,0,0.61,1,84,0.042,1
4664,754,1.0,66862.42,11,1.0,3,0,0,0.302,1,222,0.432,0
4665,625,1.0,55516.95,10,0.818,2,0,0,0.244,1,34,0.23,0
4666,1653,1.0,7564.19,11,0.604,2,1,2,0.269,0,383,0.5,1
